file,Module_check_count,Module_timer_add_total,Module_timer_check_total,Module_timer_remove_total,NewCoveringModule_backtracking_only_calls,NewCoveringModule_bound_samples,NewCoveringModule_covering_heuristic_type,NewCoveringModule_dimension,NewCoveringModule_incremental_and_backtracking_calls,NewCoveringModule_incremental_only_calls,NewCoveringModule_is_sample_outside_algorithm,NewCoveringModule_operator_type,NewCoveringModule_sampling_algorithm,NewCoveringModule_time_compute_covering_count,NewCoveringModule_time_compute_covering_overall_ms,NewCoveringModule_time_construct_derivation_count,NewCoveringModule_time_construct_derivation_overall_ms,NewCoveringModule_total_calls,NewCoveringModule_total_samples,NewCoveringModule_variable_ordering_type,SATModule<SATSettings1>_check_count,SATModule<SATSettings1>_timer_add_total,SATModule<SATSettings1>_timer_check_total,SATModule<SATSettings1>_timer_remove_total,SATModule_0_clauses,SATModule_0_decisions,SATModule_0_introduced_variables,SATModule_0_lemmas_learned,SATModule_0_mcsat_backjumpDecide,SATModule_0_mcsat_booleanConflict,SATModule_0_mcsat_booleanDecision,SATModule_0_mcsat_inconsistentTheoryDecision,SATModule_0_mcsat_insertedLazyExplanation,SATModule_0_mcsat_modelAssignmentCacheHit,SATModule_0_mcsat_theoryConflict,SATModule_0_mcsat_theoryDecision,SATModule_0_mcsat_usedLazyExplanation,SATModule_0_propagations,SATModule_0_restarts,SATModule_0_tseitin_variables,SATModule_0_variables,SATModule_0_variables_preferably_set_to_true,answer,cli_parsing_count,cli_parsing_overall_ms,exitcode,peak_memory_kbytes,runtime
2019-ezsmt/reverseFolding/14-reverse_folding-0-0.smt2,1,1,0,0,0,168,DEFAULT_COVERING,520,0,0,BOUND_FOCUS,mccallum,LOWER_UPPER_BETWEEN_SAMPLING_WITH_BOUNDS,4065,0,2002,4,1,2063,GreedyMaxUnivariate,1,12,0,0,17914,0,18446744073709525627,0,,,,,,,,,,2601,0,0,25989,0,timeout,,,11,1478624,63277
2019-ezsmt/reverseFolding/15-reverse_folding-0-0.smt2,1,1,0,0,0,0,DEFAULT_COVERING,0,0,0,BOUND_FOCUS,mccallum,LOWER_UPPER_BETWEEN_SAMPLING_WITH_BOUNDS,0,0,0,0,1,0,GreedyMaxUnivariate,1,17,0,0,19357,0,18446744073709523362,0,,,,,,,,,,3205,0,0,28254,0,timeout,,,11,85800,63050
2019-ezsmt/reverseFolding/16-reverse_folding-0-0.smt2,1,1,0,0,0,0,DEFAULT_COVERING,0,0,0,BOUND_FOCUS,mccallum,LOWER_UPPER_BETWEEN_SAMPLING_WITH_BOUNDS,0,0,0,0,1,0,GreedyMaxUnivariate,1,38,0,0,26486,0,18446744073709514326,0,,,,,,,,,,3114,0,0,37290,0,timeout,,,11,107844,63034
2019-ezsmt/reverseFolding/17-reverse_folding-0-0.smt2,1,2,0,0,0,0,DEFAULT_COVERING,0,0,0,BOUND_FOCUS,mccallum,LOWER_UPPER_BETWEEN_SAMPLING_WITH_BOUNDS,0,0,0,0,1,0,GreedyMaxUnivariate,1,31,0,0,37295,0,18446744073709501792,0,,,,,,,,,,2381,0,0,49824,0,timeout,,,11,135252,63083
2019-ezsmt/reverseFolding/18-reverse_folding-0-0.smt2,1,1,0,0,0,0,DEFAULT_COVERING,0,0,0,BOUND_FOCUS,mccallum,LOWER_UPPER_BETWEEN_SAMPLING_WITH_BOUNDS,0,0,0,0,1,0,GreedyMaxUnivariate,1,26,0,0,24902,0,18446744073709515002,0,,,,,,,,,,4463,0,0,36614,0,timeout,,,11,107208,63035
2019-ezsmt/reverseFolding/19-reverse_folding-0-0.smt2,1,2,0,0,0,0,DEFAULT_COVERING,0,0,0,BOUND_FOCUS,mccallum,LOWER_UPPER_BETWEEN_SAMPLING_WITH_BOUNDS,0,0,0,0,1,0,GreedyMaxUnivariate,1,31,0,0,25849,0,18446744073709513618,0,,,,,,,,,,4911,0,0,37998,0,timeout,,,11,111900,63067
2019-ezsmt/reverseFolding/20-reverse_folding-0-0.smt2,1,5,0,0,0,0,DEFAULT_COVERING,0,0,0,BOUND_FOCUS,mccallum,LOWER_UPPER_BETWEEN_SAMPLING_WITH_BOUNDS,0,0,0,0,1,0,GreedyMaxUnivariate,1,82,0,0,66524,0,18446744073709457975,0,,,,,,,,,,10203,0,0,93641,0,timeout,,,11,251008,63108
2019-ezsmt/reverseFolding/21-reverse_folding-0-0.smt2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,timeout,,,11,539848,63087
2019-ezsmt/reverseFolding/22-reverse_folding-0-0.smt2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,timeout,,,11,541020,63019
2019-ezsmt/reverseFolding/23-reverse_folding-0-0.smt2,1,8,0,0,0,0,DEFAULT_COVERING,0,0,0,BOUND_FOCUS,mccallum,LOWER_UPPER_BETWEEN_SAMPLING_WITH_BOUNDS,0,0,0,0,1,0,GreedyMaxUnivariate,1,97,0,0,64762,0,18446744073709459533,0,,,,,,,,,,12652,0,0,92083,0,timeout,,,11,255688,63057
2019-ezsmt/reverseFolding/24-reverse_folding-0-0.smt2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,timeout,,,11,540416,63015
2019-ezsmt/reverseFolding/25-reverse_folding-0-0.smt2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,timeout,,,11,539844,63027
2019-ezsmt/reverseFolding/26-reverse_folding-0-0.smt2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,timeout,,,11,538976,63017
2019-ezsmt/reverseFolding/27-reverse_folding-0-0.smt2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,timeout,,,11,540960,63099
2019-ezsmt/reverseFolding/28-reverse_folding-0-0.smt2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,timeout,,,11,540100,63015
2019-ezsmt/reverseFolding/29-reverse_folding-0-0.smt2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,timeout,,,11,540512,63035
2019-ezsmt/reverseFolding/30-reverse_folding-0-0.smt2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,timeout,,,11,540792,63018
2019-ezsmt/reverseFolding/31-reverse_folding-0-0.smt2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,timeout,,,11,540380,63021
2019-ezsmt/reverseFolding/32-reverse_folding-0-0.smt2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,timeout,,,11,539528,63063
2019-ezsmt/reverseFolding/33-reverse_folding-0-0.smt2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,timeout,,,11,539816,63023
2019-ezsmt/reverseFolding/34-reverse_folding-0-0.smt2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,timeout,,,11,539108,63019
2019-ezsmt/reverseFolding/35-reverse_folding-0-0.smt2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,timeout,,,11,539728,63206
2019-ezsmt/reverseFolding/36-reverse_folding-0-0.smt2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,timeout,,,11,539968,63014
2019-ezsmt/reverseFolding/37-reverse_folding-0-0.smt2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,timeout,,,11,540392,63023
2019-ezsmt/reverseFolding/38-reverse_folding-0-0.smt2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,timeout,,,11,539584,63058
2019-ezsmt/reverseFolding/39-reverse_folding-0-0.smt2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,timeout,,,11,538940,63017
2019-ezsmt/reverseFolding/40-reverse_folding-0-0.smt2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,timeout,,,11,540800,63020
2019-ezsmt/reverseFolding/41-reverse_folding-0-0.smt2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,timeout,,,11,540132,63022
2019-ezsmt/reverseFolding/42-reverse_folding-0-0.smt2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,timeout,,,11,540112,63032
2019-ezsmt/reverseFolding/43-reverse_folding-0-0.smt2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,timeout,,,11,540268,63029
2019-ezsmt/reverseFolding/44-reverse_folding-0-0.smt2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,timeout,,,11,539048,63065
2019-ezsmt/reverseFolding/45-reverse_folding-0-0.smt2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,timeout,,,11,540712,63049
2019-ezsmt/reverseFolding/46-reverse_folding-0-0.smt2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,timeout,,,11,539072,63023
2019-ezsmt/reverseFolding/47-reverse_folding-0-0.smt2,1,5,0,0,0,0,DEFAULT_COVERING,0,0,0,BOUND_FOCUS,mccallum,LOWER_UPPER_BETWEEN_SAMPLING_WITH_BOUNDS,0,0,0,0,1,0,GreedyMaxUnivariate,1,86,0,0,64021,0,18446744073709458496,0,,,,,,,,,,12712,0,0,93120,0,timeout,,,11,255560,63079
2019-ezsmt/reverseFolding/48-reverse_folding-0-0.smt2,1,8,0,0,0,0,DEFAULT_COVERING,0,0,0,BOUND_FOCUS,mccallum,LOWER_UPPER_BETWEEN_SAMPLING_WITH_BOUNDS,0,0,0,0,1,0,GreedyMaxUnivariate,1,84,0,0,69730,0,18446744073709448373,0,,,,,,,,,,15407,0,0,103243,0,timeout,,,11,281692,63052
2019-ezsmt/reverseFolding/49-reverse_folding-0-0.smt2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,timeout,,,11,540816,63025
2019-ezsmt/reverseFolding/50-reverse_folding-0-0.smt2,1,1,0,0,0,0,DEFAULT_COVERING,0,0,0,BOUND_FOCUS,mccallum,LOWER_UPPER_BETWEEN_SAMPLING_WITH_BOUNDS,0,0,0,0,1,0,GreedyMaxUnivariate,1,42,0,0,29425,0,18446744073709513552,0,,,,,,,,,,177,0,0,38064,0,timeout,,,11,108052,63046
LassoRanker/CooperatingT2/a.10.c.t2.c_Iteration2_Loop_4-pieceTemplate.smt2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,memout,,,12,4181492,38482
LassoRanker/CooperatingT2/a.10.c.t2.c_Iteration5_Loop_4-pieceTemplate.smt2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,memout,,,12,4181560,37972
LassoRanker/CooperatingT2/a.10.c.t2.c_Iteration6_Loop_4-pieceTemplate.smt2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,memout,,,12,4181168,38743
LassoRanker/CooperatingT2/a.10.c.t2.c_Iteration9_Loop_4-pieceTemplate.smt2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,memout,,,12,4181544,38319
LassoRanker/CooperatingT2/afagp-fail.t2.c_Iteration1_Lasso_3-pieceTemplate.smt2,1,0,0,0,0,0,DEFAULT_COVERING,0,0,0,BOUND_FOCUS,mccallum,LOWER_UPPER_BETWEEN_SAMPLING_WITH_BOUNDS,0,0,0,0,1,0,GreedyMaxUnivariate,1,0,0,0,250,0,18446744073709547662,0,,,,,,,,,,0,0,0,3954,0,timeout,,,11,32808,63024
LassoRanker/CooperatingT2/afagp-fail.t2.c_Iteration1_Lasso_4-pieceTemplate.smt2,1,0,0,0,0,0,DEFAULT_COVERING,0,0,0,BOUND_FOCUS,mccallum,LOWER_UPPER_BETWEEN_SAMPLING_WITH_BOUNDS,0,0,0,0,1,0,GreedyMaxUnivariate,1,1,0,0,408,0,18446744073709545189,0,,,,,,,,,,0,0,0,6427,0,timeout,,,11,45296,63111
LassoRanker/CooperatingT2/afagp-fail.t2.c_Iteration1_Lasso_5-phaseTemplate.smt2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,memout,,,12,4181416,28211
LassoRanker/CooperatingT2/afagp-fail.t2.c_Iteration1_Lasso_6-phaseTemplate.smt2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,memout,,,12,4181284,38843
LassoRanker/CooperatingT2/afagp-fail.t2.c_Iteration1_Lasso_7-phaseTemplate.smt2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,memout,,,12,4181052,58703
LassoRanker/CooperatingT2/agafp.t2.c_Iteration1_Lasso_3-pieceTemplate.smt2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,memout,,,12,4181196,15582
LassoRanker/CooperatingT2/agafp.t2.c_Iteration1_Lasso_4-pieceTemplate.smt2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,memout,,,12,4181512,27815
LassoRanker/CooperatingT2/agafp.t2.c_Iteration1_Lasso_5-phaseTemplate.smt2,1,0,0,0,0,9188,DEFAULT_COVERING,278,0,0,BOUND_FOCUS,mccallum,LOWER_UPPER_BETWEEN_SAMPLING_WITH_BOUNDS,33749,0,16206,985,8,17536,GreedyMaxUnivariate,1,0,0,0,44,51,18446744073709551072,0,,,,,,,,,,7,0,0,544,0,timeout,,,11,1694200,63434
LassoRanker/CooperatingT2/agafp.t2.c_Iteration1_Lasso_6-phaseTemplate.smt2,1,0,0,0,0,7776,DEFAULT_COVERING,329,0,0,BOUND_FOCUS,mccallum,LOWER_UPPER_BETWEEN_SAMPLING_WITH_BOUNDS,28500,0,13656,1285,7,14838,GreedyMaxUnivariate,1,0,0,0,55,61,18446744073709550966,0,,,,,,,,,,6,0,0,650,0,timeout,,,11,2357940,63439
LassoRanker/CooperatingT2/agafp.t2.c_Iteration1_Lasso_7-phaseTemplate.smt2,1,0,0,0,0,6505,DEFAULT_COVERING,381,0,0,BOUND_FOCUS,mccallum,LOWER_UPPER_BETWEEN_SAMPLING_WITH_BOUNDS,23773,0,11355,1286,5,12414,GreedyMaxUnivariate,1,0,0,0,67,71,18446744073709550856,0,,,,,,,,,,4,0,0,760,0,timeout,,,11,3196640,63407
LassoRanker/CooperatingT2/bf10.t2.c_Iteration1_Loop_4-pieceTemplate.smt2,1,0,0,0,0,0,DEFAULT_COVERING,0,0,0,BOUND_FOCUS,mccallum,LOWER_UPPER_BETWEEN_SAMPLING_WITH_BOUNDS,0,0,0,0,1,0,GreedyMaxUnivariate,1,0,0,0,366,0,18446744073709548077,0,,,,,,,,,,0,0,0,3539,0,timeout,,,11,30400,63080
LassoRanker/CooperatingT2/bf12.t2.c_Iteration1_Loop_4-pieceTemplate.smt2,1,0,0,0,0,0,DEFAULT_COVERING,0,0,0,BOUND_FOCUS,mccallum,LOWER_UPPER_BETWEEN_SAMPLING_WITH_BOUNDS,0,0,0,0,1,0,GreedyMaxUnivariate,1,0,0,0,366,0,18446744073709548077,0,,,,,,,,,,0,0,0,3539,0,timeout,,,11,30496,63024
LassoRanker/CooperatingT2/bf13.t2.c_Iteration1_Loop_4-pieceTemplate.smt2,1,0,0,0,0,0,DEFAULT_COVERING,0,0,0,BOUND_FOCUS,mccallum,LOWER_UPPER_BETWEEN_SAMPLING_WITH_BOUNDS,0,0,0,0,1,0,GreedyMaxUnivariate,1,0,0,0,366,0,18446744073709548077,0,,,,,,,,,,0,0,0,3539,0,timeout,,,11,30224,63013
LassoRanker/CooperatingT2/bf20.t2.c_Iteration1_Loop_4-pieceTemplate.smt2,1,0,0,0,0,0,DEFAULT_COVERING,0,0,0,BOUND_FOCUS,mccallum,LOWER_UPPER_BETWEEN_SAMPLING_WITH_BOUNDS,0,0,0,0,1,0,GreedyMaxUnivariate,1,0,0,0,366,0,18446744073709548077,0,,,,,,,,,,0,0,0,3539,0,timeout,,,11,30300,63063
LassoRanker/CooperatingT2/bf5.t2.c_Iteration1_Loop_4-pieceTemplate.smt2,1,0,0,0,0,0,DEFAULT_COVERING,0,0,0,BOUND_FOCUS,mccallum,LOWER_UPPER_BETWEEN_SAMPLING_WITH_BOUNDS,0,0,0,0,1,0,GreedyMaxUnivariate,1,0,0,0,366,0,18446744073709548077,0,,,,,,,,,,0,0,0,3539,0,timeout,,,11,30588,63353
LassoRanker/CooperatingT2/bf6.t2.c_Iteration1_Loop_4-pieceTemplate.smt2,1,0,0,0,0,0,DEFAULT_COVERING,0,0,0,BOUND_FOCUS,mccallum,LOWER_UPPER_BETWEEN_SAMPLING_WITH_BOUNDS,0,0,0,0,1,0,GreedyMaxUnivariate,1,0,0,0,366,0,18446744073709548077,0,,,,,,,,,,0,0,0,3539,0,timeout,,,11,30440,63060
LassoRanker/CooperatingT2/bitcount16.t2.c_Iteration1_Loop_4-pieceTemplate.smt2,1,0,0,0,0,0,DEFAULT_COVERING,0,0,0,BOUND_FOCUS,mccallum,LOWER_UPPER_BETWEEN_SAMPLING_WITH_BOUNDS,0,0,0,0,1,0,GreedyMaxUnivariate,1,0,0,0,366,0,18446744073709547689,0,,,,,,,,,,0,0,0,3927,0,timeout,,,11,32096,63039
LassoRanker/CooperatingT2/broydn.c.i.broydn.pl.t2.fixed.t2.c_Iteration1_Loop_4-pieceTemplate.smt2,1,0,0,0,0,0,DEFAULT_COVERING,0,0,0,BOUND_FOCUS,mccallum,LOWER_UPPER_BETWEEN_SAMPLING_WITH_BOUNDS,0,0,0,0,1,0,GreedyMaxUnivariate,1,0,0,0,366,0,18446744073709547079,0,,,,,,,,,,0,0,0,4537,0,timeout,,,11,34784,63185
LassoRanker/CooperatingT2/broydn.t2.c_Iteration1_Loop_4-pieceTemplate.smt2,1,0,0,0,0,0,DEFAULT_COVERING,0,0,0,BOUND_FOCUS,mccallum,LOWER_UPPER_BETWEEN_SAMPLING_WITH_BOUNDS,0,0,0,0,1,0,GreedyMaxUnivariate,1,0,0,0,366,0,18446744073709547079,0,,,,,,,,,,0,0,0,4537,0,timeout,,,11,34464,63074
LassoRanker/CooperatingT2/brp_withassume.t2.c_Iteration1_Loop_3-pieceTemplate.smt2,1,0,0,0,0,0,DEFAULT_COVERING,0,0,0,BOUND_FOCUS,mccallum,LOWER_UPPER_BETWEEN_SAMPLING_WITH_BOUNDS,0,0,0,0,1,0,GreedyMaxUnivariate,1,47,0,0,2768,0,18446744073709483018,0,,,,,,,,,,0,0,0,68598,0,timeout,,,11,599776,63251
LassoRanker/CooperatingT2/brp_withassume.t2.c_Iteration1_Loop_4-pieceTemplate.smt2,1,4,0,0,0,0,DEFAULT_COVERING,0,0,0,BOUND_FOCUS,mccallum,LOWER_UPPER_BETWEEN_SAMPLING_WITH_BOUNDS,0,0,0,0,1,0,GreedyMaxUnivariate,1,96,0,0,4488,0,18446744073709440454,0,,,,,,,,,,0,0,0,111162,0,timeout,,,11,1055324,63187
LassoRanker/CooperatingT2/brp_withassume.t2.c_Iteration8_Loop_2-pieceTemplate.smt2,1,0,0,0,0,0,DEFAULT_COVERING,0,0,0,BOUND_FOCUS,mccallum,LOWER_UPPER_BETWEEN_SAMPLING_WITH_BOUNDS,0,0,0,0,1,0,GreedyMaxUnivariate,1,47,0,0,1480,0,18446744073709505578,0,,,,,,,,,,0,0,0,46038,0,timeout,,,11,304784,63067
LassoRanker/CooperatingT2/brp_withassume.t2.c_Iteration8_Loop_3-pieceTemplate.smt2,1,0,0,0,0,0,DEFAULT_COVERING,0,0,0,BOUND_FOCUS,mccallum,LOWER_UPPER_BETWEEN_SAMPLING_WITH_BOUNDS,0,0,0,0,1,0,GreedyMaxUnivariate,1,54,0,0,2768,0,18446744073709465562,0,,,,,,,,,,0,0,0,86054,0,timeout,,,11,851944,63204
LassoRanker/CooperatingT2/brp_withassume.t2.c_Iteration8_Loop_4-pieceTemplate.smt2,1,0,0,0,0,0,DEFAULT_COVERING,0,0,0,BOUND_FOCUS,mccallum,LOWER_UPPER_BETWEEN_SAMPLING_WITH_BOUNDS,0,0,0,0,1,0,GreedyMaxUnivariate,1,134,0,0,4488,0,18446744073709412098,0,,,,,,,,,,0,0,0,139518,0,timeout,,,11,1808720,63326
LassoRanker/CooperatingT2/bsort100.t2.c_Iteration12_Loop_4-pieceTemplate.smt2,1,0,0,0,0,0,DEFAULT_COVERING,0,0,0,BOUND_FOCUS,mccallum,LOWER_UPPER_BETWEEN_SAMPLING_WITH_BOUNDS,0,0,0,0,1,0,GreedyMaxUnivariate,1,0,0,0,366,0,18446744073709547289,0,,,,,,,,,,0,0,0,4327,0,timeout,,,11,33908,63032
LassoRanker/CooperatingT2/bsort100.t2.c_Iteration13_Loop_4-pieceTemplate.smt2,1,0,0,0,0,0,DEFAULT_COVERING,0,0,0,BOUND_FOCUS,mccallum,LOWER_UPPER_BETWEEN_SAMPLING_WITH_BOUNDS,0,0,0,0,1,0,GreedyMaxUnivariate,1,0,0,0,366,0,18446744073709547289,0,,,,,,,,,,0,0,0,4327,0,timeout,,,11,34276,63077
LassoRanker/CooperatingT2/bubbleSort.t2.c_Iteration5_Loop_4-pieceTemplate.smt2,1,0,0,0,0,0,DEFAULT_COVERING,0,0,0,BOUND_FOCUS,mccallum,LOWER_UPPER_BETWEEN_SAMPLING_WITH_BOUNDS,0,0,0,0,1,0,GreedyMaxUnivariate,1,0,0,0,366,0,18446744073709547867,0,,,,,,,,,,0,0,0,3749,0,timeout,,,11,31028,63046
LassoRanker/CooperatingT2/bubbleSort.t2.c_Iteration6_Loop_4-pieceTemplate.smt2,1,0,0,0,0,0,DEFAULT_COVERING,0,0,0,BOUND_FOCUS,mccallum,LOWER_UPPER_BETWEEN_SAMPLING_WITH_BOUNDS,0,0,0,0,1,0,GreedyMaxUnivariate,1,0,0,0,366,0,18446744073709547867,0,,,,,,,,,,0,0,0,3749,0,timeout,,,11,31436,63025
LassoRanker/CooperatingT2/bubblesort_inner_loop.t2.c_Iteration1_Loop_3-pieceTemplate.smt2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,memout,,,12,4181416,53935
LassoRanker/CooperatingT2/bubblesort_inner_loop.t2.c_Iteration1_Loop_4-pieceTemplate.smt2,1,0,0,0,0,0,DEFAULT_COVERING,0,0,0,BOUND_FOCUS,mccallum,LOWER_UPPER_BETWEEN_SAMPLING_WITH_BOUNDS,0,0,0,0,1,0,GreedyMaxUnivariate,1,0,0,0,366,0,18446744073709547195,0,,,,,,,,,,0,0,0,4421,0,timeout,,,11,34820,63111
LassoRanker/CooperatingT2/byron-1.t2.c_Iteration1_Loop_3-pieceTemplate.smt2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,memout,,,12,4181240,17636
LassoRanker/CooperatingT2/byron-1.t2.c_Iteration1_Loop_4-pieceTemplate.smt2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,memout,,,12,4181268,16209
LassoRanker/CooperatingT2/byron-2.t2.c_Iteration2_Loop_3-pieceTemplate.smt2,1,0,0,0,0,0,DEFAULT_COVERING,0,0,0,BOUND_FOCUS,mccallum,LOWER_UPPER_BETWEEN_SAMPLING_WITH_BOUNDS,0,0,0,0,1,0,GreedyMaxUnivariate,1,1,0,0,760,0,18446744073709544258,0,,,,,,,,,,0,0,0,7358,0,timeout,,,11,47068,63053
LassoRanker/CooperatingT2/byron-2.t2.c_Iteration2_Loop_4-pieceTemplate.smt2,1,0,0,0,0,0,DEFAULT_COVERING,0,0,0,BOUND_FOCUS,mccallum,LOWER_UPPER_BETWEEN_SAMPLING_WITH_BOUNDS,0,0,0,0,1,0,GreedyMaxUnivariate,1,4,0,0,1236,0,18446744073709539620,0,,,,,,,,,,0,0,0,11996,0,timeout,,,11,71036,63045
LassoRanker/CooperatingT2/byron-2.t2.c_Iteration3_Loop_4-pieceTemplate.smt2,1,0,0,0,0,0,DEFAULT_COVERING,0,0,0,BOUND_FOCUS,mccallum,LOWER_UPPER_BETWEEN_SAMPLING_WITH_BOUNDS,0,0,0,0,1,0,GreedyMaxUnivariate,1,0,0,0,366,0,18446744073709547672,0,,,,,,,,,,0,0,0,3944,0,timeout,,,11,32460,63125
LassoRanker/CooperatingT2/byron-3.t2.c_Iteration1_Loop_4-pieceTemplate.smt2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,memout,,,12,4181192,19709
LassoRanker/CooperatingT2/collatz.t2.c_Iteration1_Loop_3-pieceTemplate.smt2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,memout,,,12,4180988,38344
LassoRanker/CooperatingT2/collatz.t2.c_Iteration1_Loop_4-pieceTemplate.smt2,1,0,0,0,0,0,DEFAULT_COVERING,0,0,0,BOUND_FOCUS,mccallum,LOWER_UPPER_BETWEEN_SAMPLING_WITH_BOUNDS,0,0,0,0,1,0,GreedyMaxUnivariate,1,0,0,0,366,0,18446744073709547725,0,,,,,,,,,,0,0,0,3891,0,timeout,,,11,32380,63100
LassoRanker/CooperatingT2/collatz.t2.c_Iteration3_Lasso_3-pieceTemplate.smt2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,memout,,,12,4181128,50602
LassoRanker/CooperatingT2/collatz.t2.c_Iteration3_Lasso_4-pieceTemplate.smt2,1,0,0,0,0,0,DEFAULT_COVERING,0,0,0,BOUND_FOCUS,mccallum,LOWER_UPPER_BETWEEN_SAMPLING_WITH_BOUNDS,0,0,0,0,1,0,GreedyMaxUnivariate,1,0,0,0,408,0,18446744073709546422,0,,,,,,,,,,0,0,0,5194,0,timeout,,,11,38360,63022
LassoRanker/CooperatingT2/collatz.t2.c_Iteration3_Lasso_6-phaseTemplate.smt2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,memout,,,12,4181212,27312
LassoRanker/CooperatingT2/collatz.t2.c_Iteration3_Lasso_7-phaseTemplate.smt2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,memout,,,12,4181232,32033
LassoRanker/CooperatingT2/collatz.t2.c_Iteration3_Loop_3-pieceTemplate.smt2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,memout,,,12,4181200,28283
LassoRanker/CooperatingT2/collatz.t2.c_Iteration3_Loop_4-pieceTemplate.smt2,1,0,0,0,0,0,DEFAULT_COVERING,0,0,0,BOUND_FOCUS,mccallum,LOWER_UPPER_BETWEEN_SAMPLING_WITH_BOUNDS,0,0,0,0,1,0,GreedyMaxUnivariate,1,0,0,0,366,0,18446744073709547850,0,,,,,,,,,,0,0,0,3766,0,timeout,,,11,31768,63033
LassoRanker/CooperatingT2/collatz.t2.c_Iteration3_Loop_6-phaseTemplate.smt2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,memout,,,12,4181208,22083
LassoRanker/CooperatingT2/collatz.t2.c_Iteration3_Loop_7-phaseTemplate.smt2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,memout,,,12,4181268,28113
LassoRanker/CooperatingT2/consts1.t2.c_Iteration1_Lasso_4-pieceTemplate.smt2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,memout,,,12,4181108,53851
