file,Module_check_count,Module_timer_add_total,Module_timer_check_total,Module_timer_remove_total,NewCoveringModule_backtracking_only_calls,NewCoveringModule_bound_samples,NewCoveringModule_covering_heuristic_type,NewCoveringModule_dimension,NewCoveringModule_incremental_and_backtracking_calls,NewCoveringModule_incremental_only_calls,NewCoveringModule_is_sample_outside_algorithm,NewCoveringModule_operator_type,NewCoveringModule_samples,NewCoveringModule_sampling_algorithm,NewCoveringModule_time_compute_covering_count,NewCoveringModule_time_compute_covering_overall_ms,NewCoveringModule_time_construct_derivation_count,NewCoveringModule_time_construct_derivation_overall_ms,NewCoveringModule_total_calls,NewCoveringModule_variable_ordering_type,SATModule<SATSettings1>_check_count,SATModule<SATSettings1>_timer_add_total,SATModule<SATSettings1>_timer_check_total,SATModule<SATSettings1>_timer_remove_total,SATModule_0_clauses,SATModule_0_decisions,SATModule_0_introduced_variables,SATModule_0_lemmas_learned,SATModule_0_mcsat_backjumpDecide,SATModule_0_mcsat_booleanConflict,SATModule_0_mcsat_booleanDecision,SATModule_0_mcsat_inconsistentTheoryDecision,SATModule_0_mcsat_insertedLazyExplanation,SATModule_0_mcsat_modelAssignmentCacheHit,SATModule_0_mcsat_theoryConflict,SATModule_0_mcsat_theoryDecision,SATModule_0_mcsat_usedLazyExplanation,SATModule_0_propagations,SATModule_0_restarts,SATModule_0_tseitin_variables,SATModule_0_variables,SATModule_0_variables_preferably_set_to_true,answer,cli_parsing_count,cli_parsing_overall_ms,exitcode,peak_memory_kbytes,runtime
hycomp/ball_count_2d_hill.10.seq_lazy_linear_enc_lemmas_global_1.smt2,1,0,20,0,0,0,DEFAULT_COVERING,0,0,0,DEFAULT,mccallum,0,LOWER_UPPER_BETWEEN_SAMPLING,0,0,0,0,0,GreedyMaxUnivariate,1,0,0,0,308,0,0,1,,,,,,,,,,54,0,0,164,0,unsat,1,95,3,32116,160
hycomp/ball_count_2d_hill.10.seq_lazy_linear_enc_lemmas_global_10.smt2,1,0,0,0,0,1537,DEFAULT_COVERING,67,8,15,DEFAULT,mccallum,2132,LOWER_UPPER_BETWEEN_SAMPLING,3791,0,1646,21035,24,GreedyMaxUnivariate,1,0,0,0,2441,122,18446744073709550462,7,0,3,0,0,0,0,0,0,0,808,0,0,1154,0,timeout,,,11,797648,63102
hycomp/ball_count_2d_hill.10.seq_lazy_linear_enc_lemmas_global_11.smt2,1,0,8,0,0,0,DEFAULT_COVERING,0,0,0,DEFAULT,mccallum,0,LOWER_UPPER_BETWEEN_SAMPLING,0,0,0,0,0,GreedyMaxUnivariate,1,0,0,0,2678,0,0,1,0,1,0,0,0,0,0,0,0,229,0,0,1264,0,unsat,1,4765,3,839880,4954
hycomp/ball_count_2d_hill.10.seq_lazy_linear_enc_lemmas_global_12.smt2,1,0,0,0,0,1655,DEFAULT_COVERING,79,8,15,DEFAULT,mccallum,2353,LOWER_UPPER_BETWEEN_SAMPLING,4138,0,1772,21445,24,GreedyMaxUnivariate,1,0,0,0,2915,122,18446744073709550242,7,0,3,0,0,0,0,0,0,0,837,0,0,1374,0,timeout,,,11,1081664,63148
hycomp/ball_count_2d_hill.10.seq_lazy_linear_enc_lemmas_global_13.smt2,1,0,11,0,0,0,DEFAULT_COVERING,0,0,0,DEFAULT,mccallum,0,LOWER_UPPER_BETWEEN_SAMPLING,0,0,0,0,0,GreedyMaxUnivariate,1,0,1,0,3152,0,0,1,0,1,0,0,0,0,0,0,0,260,0,0,1484,0,unsat,1,8016,3,1148504,8245
hycomp/ball_count_2d_hill.10.seq_lazy_linear_enc_lemmas_global_14.smt2,1,0,0,0,0,3801,DEFAULT_COVERING,91,4,11,DEFAULT,mccallum,4802,LOWER_UPPER_BETWEEN_SAMPLING,9287,5,4476,42978,16,GreedyMaxUnivariate,1,0,0,0,3389,74,18446744073709550022,5,,,,,,,,,,632,0,0,1594,0,timeout,,,11,1398224,63208
hycomp/ball_count_2d_hill.10.seq_lazy_linear_enc_lemmas_global_15.smt2,1,0,11,0,0,0,DEFAULT_COVERING,0,0,0,DEFAULT,mccallum,0,LOWER_UPPER_BETWEEN_SAMPLING,0,0,0,0,0,GreedyMaxUnivariate,1,0,1,0,3626,0,0,1,0,1,0,0,0,0,0,0,0,291,0,0,1704,0,unsat,1,8973,3,1506116,9232
hycomp/ball_count_2d_hill.10.seq_lazy_linear_enc_lemmas_global_2.smt2,1,0,2,0,0,0,DEFAULT_COVERING,0,0,0,DEFAULT,mccallum,0,LOWER_UPPER_BETWEEN_SAMPLING,0,0,0,0,0,GreedyMaxUnivariate,1,0,0,0,545,0,0,1,0,1,0,0,0,0,0,0,0,101,0,0,274,0,unsat,1,222,3,57828,296
hycomp/ball_count_2d_hill.10.seq_lazy_linear_enc_lemmas_global_3.smt2,1,0,2,0,0,0,DEFAULT_COVERING,0,0,0,DEFAULT,mccallum,0,LOWER_UPPER_BETWEEN_SAMPLING,0,0,0,0,0,GreedyMaxUnivariate,1,0,0,0,782,0,0,1,0,1,0,0,0,0,0,0,0,105,0,0,384,0,unsat,1,448,3,95464,514
hycomp/ball_count_2d_hill.10.seq_lazy_linear_enc_lemmas_global_4.smt2,1,0,3,0,0,105,DEFAULT_COVERING,31,2,5,DEFAULT,mccallum,153,LOWER_UPPER_BETWEEN_SAMPLING,220,0,63,0,8,GreedyMaxUnivariate,1,0,4,0,1019,27,0,3,0,2,0,0,0,0,0,0,0,392,0,0,494,0,unsat,1,811,3,146808,912
hycomp/ball_count_2d_hill.10.seq_lazy_linear_enc_lemmas_global_5.smt2,1,0,4,0,0,0,DEFAULT_COVERING,0,0,0,DEFAULT,mccallum,0,LOWER_UPPER_BETWEEN_SAMPLING,0,0,0,0,0,GreedyMaxUnivariate,1,0,0,0,1256,0,0,1,0,1,0,0,0,0,0,0,0,136,0,0,604,0,unsat,1,1220,3,208252,1314
hycomp/ball_count_2d_hill.10.seq_lazy_linear_enc_lemmas_global_6.smt2,1,0,4,0,0,235,DEFAULT_COVERING,43,5,10,DEFAULT,mccallum,337,LOWER_UPPER_BETWEEN_SAMPLING,497,0,151,1,16,GreedyMaxUnivariate,1,0,8,0,1493,74,0,6,0,3,0,0,0,0,0,0,0,723,0,0,714,0,unsat,1,1517,3,284024,1641
hycomp/ball_count_2d_hill.10.seq_lazy_linear_enc_lemmas_global_7.smt2,1,0,6,0,0,0,DEFAULT_COVERING,0,0,0,DEFAULT,mccallum,0,LOWER_UPPER_BETWEEN_SAMPLING,0,0,0,0,0,GreedyMaxUnivariate,1,0,0,0,1730,0,0,1,0,1,0,0,0,0,0,0,0,167,0,0,824,0,unsat,1,1880,3,369820,1974
hycomp/ball_count_2d_hill.10.seq_lazy_linear_enc_lemmas_global_8.smt2,1,0,0,0,1,1160,DEFAULT_COVERING,55,7,17,DEFAULT,mccallum,1583,LOWER_UPPER_BETWEEN_SAMPLING,2799,0,1203,36052,26,GreedyMaxUnivariate,1,0,0,0,1967,133,18446744073709550682,7,0,4,0,0,0,0,0,0,0,1020,0,0,934,0,timeout,,,11,525164,63119
hycomp/ball_count_2d_hill.10.seq_lazy_linear_enc_lemmas_global_9.smt2,1,0,6,0,0,0,DEFAULT_COVERING,0,0,0,DEFAULT,mccallum,0,LOWER_UPPER_BETWEEN_SAMPLING,0,0,0,0,0,GreedyMaxUnivariate,1,0,0,0,2204,0,0,1,0,1,0,0,0,0,0,0,0,198,0,0,1044,0,unsat,1,2775,3,580340,2907
hycomp/ball_count_2d_hill_simple.01.qfree_global_0.smt2,1,0,0,0,0,0,DEFAULT_COVERING,0,0,0,DEFAULT,mccallum,0,LOWER_UPPER_BETWEEN_SAMPLING,0,0,0,0,0,GreedyMaxUnivariate,1,0,0,0,25,0,0,1,,,,,,,,,,4,0,0,26,0,unsat,1,6,3,16924,54
hycomp/ball_count_2d_hill_simple.01.qfree_global_1.smt2,1,0,4,0,0,0,DEFAULT_COVERING,0,0,0,DEFAULT,mccallum,0,LOWER_UPPER_BETWEEN_SAMPLING,0,0,0,0,0,GreedyMaxUnivariate,1,0,0,0,208,0,0,1,,,,,,,,,,52,0,0,108,0,unsat,1,31,3,20864,90
hycomp/ball_count_2d_hill_simple.01.qfree_global_10.smt2,1,0,0,0,0,73709,DEFAULT_COVERING,56,0,2,DEFAULT,mccallum,95780,LOWER_UPPER_BETWEEN_SAMPLING,183552,0,87772,8666,472,GreedyMaxUnivariate,1,0,0,0,1855,1229,18446744073709550779,111,0,56,0,0,0,0,0,0,0,719,2,0,837,0,timeout,,,11,275044,63072
hycomp/ball_count_2d_hill_simple.01.qfree_global_11.smt2,1,0,6,0,0,0,DEFAULT_COVERING,0,0,0,DEFAULT,mccallum,0,LOWER_UPPER_BETWEEN_SAMPLING,0,0,0,0,0,GreedyMaxUnivariate,1,0,0,0,2038,0,0,1,,,,,,,,,,519,0,0,918,0,unsat,1,1396,3,284388,1482
hycomp/ball_count_2d_hill_simple.01.qfree_global_12.smt2,1,0,0,0,0,66662,DEFAULT_COVERING,66,0,2,DEFAULT,mccallum,86922,LOWER_UPPER_BETWEEN_SAMPLING,166814,17,79891,10524,371,GreedyMaxUnivariate,1,0,0,0,2221,962,18446744073709550617,84,0,44,0,0,0,0,0,0,0,732,1,0,999,0,timeout,,,11,333856,63125
hycomp/ball_count_2d_hill_simple.01.qfree_global_13.smt2,1,0,7,0,0,0,DEFAULT_COVERING,0,0,0,DEFAULT,mccallum,0,LOWER_UPPER_BETWEEN_SAMPLING,0,0,0,0,0,GreedyMaxUnivariate,1,0,0,0,2404,0,0,1,,,,,,,,,,613,0,0,1080,0,unsat,1,1794,3,385976,1909
hycomp/ball_count_2d_hill_simple.01.qfree_global_14.smt2,1,0,0,0,0,60912,DEFAULT_COVERING,76,0,2,DEFAULT,mccallum,77841,LOWER_UPPER_BETWEEN_SAMPLING,149418,0,71577,11439,299,GreedyMaxUnivariate,1,0,0,0,2587,753,18446744073709550455,51,0,25,0,0,0,0,0,0,0,844,1,0,1161,0,timeout,,,11,443500,63117
hycomp/ball_count_2d_hill_simple.01.qfree_global_15.smt2,1,0,8,0,0,0,DEFAULT_COVERING,0,0,0,DEFAULT,mccallum,0,LOWER_UPPER_BETWEEN_SAMPLING,0,0,0,0,0,GreedyMaxUnivariate,1,0,0,0,2770,0,0,1,,,,,,,,,,707,0,0,1242,0,unsat,1,2502,3,503940,2648
hycomp/ball_count_2d_hill_simple.01.qfree_global_2.smt2,1,0,12,0,0,167,DEFAULT_COVERING,16,0,14,DEFAULT,mccallum,197,LOWER_UPPER_BETWEEN_SAMPLING,362,0,165,0,15,GreedyMaxUnivariate,1,0,2,0,391,54,0,1,,,,,,,,,,116,0,0,189,0,sat,1,142,2,29932,223
hycomp/ball_count_2d_hill_simple.01.qfree_global_3.smt2,1,0,2,0,0,0,DEFAULT_COVERING,0,0,0,DEFAULT,mccallum,0,LOWER_UPPER_BETWEEN_SAMPLING,0,0,0,0,0,GreedyMaxUnivariate,1,0,0,0,574,0,0,1,,,,,,,,,,143,0,0,270,0,unsat,1,137,3,40948,210
hycomp/ball_count_2d_hill_simple.01.qfree_global_4.smt2,1,0,0,0,0,58761,DEFAULT_COVERING,26,0,5,DEFAULT,mccallum,88144,LOWER_UPPER_BETWEEN_SAMPLING,175335,3,87191,4004,235,GreedyMaxUnivariate,1,0,0,0,757,401,18446744073709551265,76,0,41,0,0,0,0,0,0,0,313,1,0,351,0,timeout,,,11,412828,63087
hycomp/ball_count_2d_hill_simple.01.qfree_global_5.smt2,1,0,3,0,0,0,DEFAULT_COVERING,0,0,0,DEFAULT,mccallum,0,LOWER_UPPER_BETWEEN_SAMPLING,0,0,0,0,0,GreedyMaxUnivariate,1,0,0,0,940,0,0,1,,,,,,,,,,237,0,0,432,0,unsat,1,300,3,77440,390
hycomp/ball_count_2d_hill_simple.01.qfree_global_6.smt2,1,0,0,0,0,80418,DEFAULT_COVERING,36,0,4,DEFAULT,mccallum,121070,LOWER_UPPER_BETWEEN_SAMPLING,236323,0,115252,2758,970,GreedyMaxUnivariate,1,0,0,0,1123,1899,18446744073709551103,290,0,147,0,0,0,0,0,0,0,550,3,0,513,0,timeout,,,11,346656,63118
hycomp/ball_count_2d_hill_simple.01.qfree_global_7.smt2,1,0,4,0,0,0,DEFAULT_COVERING,0,0,0,DEFAULT,mccallum,0,LOWER_UPPER_BETWEEN_SAMPLING,0,0,0,0,0,GreedyMaxUnivariate,1,0,0,0,1306,0,0,1,,,,,,,,,,331,0,0,594,0,unsat,1,573,3,130044,662
hycomp/ball_count_2d_hill_simple.01.qfree_global_8.smt2,1,0,0,0,0,73958,DEFAULT_COVERING,46,0,2,DEFAULT,mccallum,102314,LOWER_UPPER_BETWEEN_SAMPLING,196817,0,94503,7860,558,GreedyMaxUnivariate,1,0,0,0,1489,1271,18446744073709550941,149,0,78,0,0,0,0,0,0,0,604,2,0,675,0,timeout,,,11,305092,63095
hycomp/ball_count_2d_hill_simple.01.qfree_global_9.smt2,1,0,5,0,0,0,DEFAULT_COVERING,0,0,0,DEFAULT,mccallum,0,LOWER_UPPER_BETWEEN_SAMPLING,0,0,0,0,0,GreedyMaxUnivariate,1,0,0,0,1672,0,0,1,,,,,,,,,,425,0,0,756,0,unsat,1,979,3,199148,1068
hycomp/ball_count_2d_hill_simple.01.redlog_global_0.smt2,1,0,1,0,0,0,DEFAULT_COVERING,0,0,0,DEFAULT,mccallum,0,LOWER_UPPER_BETWEEN_SAMPLING,0,0,0,0,0,GreedyMaxUnivariate,1,0,0,0,57,0,0,1,,,,,,,,,,5,0,0,43,0,unsat,1,8,3,17408,53
hycomp/ball_count_2d_hill_simple.01.redlog_global_1.smt2,1,0,9,0,0,0,DEFAULT_COVERING,0,0,0,DEFAULT,mccallum,0,LOWER_UPPER_BETWEEN_SAMPLING,0,0,0,0,0,GreedyMaxUnivariate,1,0,0,0,272,0,0,1,,,,,,,,,,57,0,0,142,0,unsat,1,48,3,23404,122
hycomp/ball_count_2d_hill_simple.01.redlog_global_10.smt2,1,0,0,0,0,607,DEFAULT_COVERING,56,0,1,DEFAULT,mccallum,1603,LOWER_UPPER_BETWEEN_SAMPLING,3169,0,1565,21802,2,GreedyMaxUnivariate,1,0,0,0,2207,4,18446744073709550592,1,,,,,,,,,,470,0,0,1024,0,timeout,,,11,472736,63078
hycomp/ball_count_2d_hill_simple.01.redlog_global_11.smt2,1,0,9,0,0,0,DEFAULT_COVERING,0,0,0,DEFAULT,mccallum,0,LOWER_UPPER_BETWEEN_SAMPLING,0,0,0,0,0,GreedyMaxUnivariate,1,0,1,0,2422,0,0,1,,,,,,,,,,554,0,0,1122,0,unsat,1,2608,3,404180,2727
hycomp/ball_count_2d_hill_simple.01.redlog_global_12.smt2,1,0,0,0,0,919,DEFAULT_COVERING,66,0,1,DEFAULT,mccallum,2314,LOWER_UPPER_BETWEEN_SAMPLING,4585,0,2270,23434,2,GreedyMaxUnivariate,1,0,0,0,2637,4,18446744073709550396,1,,,,,,,,,,570,0,0,1220,0,timeout,,,11,607016,63084
hycomp/ball_count_2d_hill_simple.01.redlog_global_13.smt2,1,0,8,0,0,0,DEFAULT_COVERING,0,0,0,DEFAULT,mccallum,0,LOWER_UPPER_BETWEEN_SAMPLING,0,0,0,0,0,GreedyMaxUnivariate,1,0,1,0,2852,0,0,1,,,,,,,,,,654,0,0,1318,0,unsat,1,2871,3,549972,3031
hycomp/ball_count_2d_hill_simple.01.redlog_global_14.smt2,1,0,0,0,0,1323,DEFAULT_COVERING,76,0,1,DEFAULT,mccallum,3115,LOWER_UPPER_BETWEEN_SAMPLING,6181,0,3065,22529,2,GreedyMaxUnivariate,1,0,0,0,3067,4,18446744073709550200,1,,,,,,,,,,670,0,0,1416,0,timeout,,,11,764832,63109
hycomp/ball_count_2d_hill_simple.01.redlog_global_15.smt2,1,0,9,0,0,0,DEFAULT_COVERING,0,0,0,DEFAULT,mccallum,0,LOWER_UPPER_BETWEEN_SAMPLING,0,0,0,0,0,GreedyMaxUnivariate,1,0,1,0,3282,0,0,1,,,,,,,,,,754,0,0,1514,0,unsat,1,4672,3,719232,4830
hycomp/ball_count_2d_hill_simple.01.redlog_global_2.smt2,1,0,2,0,1,2131,DEFAULT_COVERING,16,23,123,DEFAULT,mccallum,4052,LOWER_UPPER_BETWEEN_SAMPLING,7609,0,3511,5564,148,GreedyMaxUnivariate,1,0,56,0,487,655,0,24,0,2,0,0,0,0,0,0,0,702,0,0,240,0,sat,1,11413,2,501072,11542
hycomp/ball_count_2d_hill_simple.01.redlog_global_3.smt2,1,0,2,0,0,0,DEFAULT_COVERING,0,0,0,DEFAULT,mccallum,0,LOWER_UPPER_BETWEEN_SAMPLING,0,0,0,0,0,GreedyMaxUnivariate,1,0,0,0,702,0,0,1,,,,,,,,,,154,0,0,338,0,unsat,1,199,3,53208,271
hycomp/ball_count_2d_hill_simple.01.redlog_global_4.smt2,1,0,0,0,0,110,DEFAULT_COVERING,26,0,1,DEFAULT,mccallum,320,LOWER_UPPER_BETWEEN_SAMPLING,613,0,293,4435,2,GreedyMaxUnivariate,1,0,0,0,917,4,18446744073709551180,1,,,,,,,,,,170,0,0,436,0,timeout,,,11,420268,63296
hycomp/ball_count_2d_hill_simple.01.redlog_global_5.smt2,1,0,4,0,0,0,DEFAULT_COVERING,0,0,0,DEFAULT,mccallum,0,LOWER_UPPER_BETWEEN_SAMPLING,0,0,0,0,0,GreedyMaxUnivariate,1,0,0,0,1132,0,0,1,,,,,,,,,,254,0,0,534,0,unsat,1,504,3,106176,588
hycomp/ball_count_2d_hill_simple.01.redlog_global_6.smt2,1,0,0,0,0,487,DEFAULT_COVERING,36,1,6,DEFAULT,mccallum,1190,LOWER_UPPER_BETWEEN_SAMPLING,2295,0,1102,59246,8,GreedyMaxUnivariate,1,0,0,0,1347,27,18446744073709550984,2,,,,,,,,,,290,0,0,632,0,timeout,,,11,256136,63077
hycomp/ball_count_2d_hill_simple.01.redlog_global_7.smt2,1,0,5,0,0,0,DEFAULT_COVERING,0,0,0,DEFAULT,mccallum,0,LOWER_UPPER_BETWEEN_SAMPLING,0,0,0,0,0,GreedyMaxUnivariate,1,0,0,0,1562,0,0,1,,,,,,,,,,354,0,0,730,0,unsat,1,934,3,182300,1039
hycomp/ball_count_2d_hill_simple.01.redlog_global_8.smt2,1,0,0,0,0,327,DEFAULT_COVERING,46,0,1,DEFAULT,mccallum,866,LOWER_UPPER_BETWEEN_SAMPLING,1701,0,834,22453,2,GreedyMaxUnivariate,1,0,0,0,1777,4,18446744073709550788,1,,,,,,,,,,370,0,0,828,0,timeout,,,11,369676,63045
hycomp/ball_count_2d_hill_simple.01.redlog_global_9.smt2,1,0,6,0,0,0,DEFAULT_COVERING,0,0,0,DEFAULT,mccallum,0,LOWER_UPPER_BETWEEN_SAMPLING,0,0,0,0,0,GreedyMaxUnivariate,1,0,0,0,1992,0,0,1,,,,,,,,,,454,0,0,926,0,unsat,1,1423,3,281728,1524
hycomp/ball_count_2d_hill_simple.01.seq_lazy_global_0.smt2,1,0,1,0,0,0,DEFAULT_COVERING,0,0,0,DEFAULT,mccallum,0,LOWER_UPPER_BETWEEN_SAMPLING,0,0,0,0,0,GreedyMaxUnivariate,1,0,0,0,25,0,0,1,,,,,,,,,,4,0,0,29,0,unsat,1,8,3,16964,84
hycomp/ball_count_2d_hill_simple.01.seq_lazy_global_1.smt2,1,0,5,0,0,0,DEFAULT_COVERING,0,0,0,DEFAULT,mccallum,0,LOWER_UPPER_BETWEEN_SAMPLING,0,0,0,0,0,GreedyMaxUnivariate,1,0,0,0,211,0,0,1,,,,,,,,,,49,0,0,115,0,unsat,1,38,3,21204,101
hycomp/ball_count_2d_hill_simple.01.seq_lazy_global_10.smt2,1,0,5,0,0,3093,DEFAULT_COVERING,56,7,226,DEFAULT,mccallum,3999,LOWER_UPPER_BETWEEN_SAMPLING,6818,0,2805,2096,234,GreedyMaxUnivariate,1,0,28,0,1885,718,0,8,,,,,,,,,,775,0,0,880,0,sat,1,5970,2,271836,6541
hycomp/ball_count_2d_hill_simple.01.seq_lazy_global_11.smt2,1,0,6,0,0,0,DEFAULT_COVERING,0,0,0,DEFAULT,mccallum,0,LOWER_UPPER_BETWEEN_SAMPLING,0,0,0,0,0,GreedyMaxUnivariate,1,0,0,0,2071,0,0,1,,,,,,,,,,506,0,0,965,0,unsat,1,1482,3,293856,1588
hycomp/ball_count_2d_hill_simple.01.seq_lazy_global_12.smt2,1,0,6,0,0,6320,DEFAULT_COVERING,66,10,340,DEFAULT,mccallum,7865,LOWER_UPPER_BETWEEN_SAMPLING,13819,0,5934,5691,351,GreedyMaxUnivariate,1,0,48,0,2257,1075,0,11,,,,,,,,,,1017,0,0,1050,0,sat,1,13850,2,604544,15132
hycomp/ball_count_2d_hill_simple.01.seq_lazy_global_13.smt2,1,0,8,0,0,0,DEFAULT_COVERING,0,0,0,DEFAULT,mccallum,0,LOWER_UPPER_BETWEEN_SAMPLING,0,0,0,0,0,GreedyMaxUnivariate,1,0,0,0,2443,0,0,1,,,,,,,,,,598,0,0,1135,0,unsat,1,2180,3,398708,2316
hycomp/ball_count_2d_hill_simple.01.seq_lazy_global_14.smt2,1,0,8,0,0,12884,DEFAULT_COVERING,76,12,412,DEFAULT,mccallum,15570,LOWER_UPPER_BETWEEN_SAMPLING,28593,0,12999,14227,425,GreedyMaxUnivariate,1,0,57,0,2629,1429,0,13,,,,,,,,,,1275,0,0,1220,0,sat,1,32681,2,1415852,35819
hycomp/ball_count_2d_hill_simple.01.seq_lazy_global_15.smt2,1,0,8,0,0,0,DEFAULT_COVERING,0,0,0,DEFAULT,mccallum,0,LOWER_UPPER_BETWEEN_SAMPLING,0,0,0,0,0,GreedyMaxUnivariate,1,0,0,0,2815,0,0,1,,,,,,,,,,690,0,0,1305,0,unsat,1,2629,3,520568,2749
hycomp/ball_count_2d_hill_simple.01.seq_lazy_global_2.smt2,1,0,12,0,0,91,DEFAULT_COVERING,16,1,18,DEFAULT,mccallum,127,LOWER_UPPER_BETWEEN_SAMPLING,196,0,67,4,20,GreedyMaxUnivariate,1,0,2,0,397,85,0,2,,,,,,,,,,129,0,0,200,0,sat,1,124,2,30836,188
hycomp/ball_count_2d_hill_simple.01.seq_lazy_global_3.smt2,1,0,2,0,0,0,DEFAULT_COVERING,0,0,0,DEFAULT,mccallum,0,LOWER_UPPER_BETWEEN_SAMPLING,0,0,0,0,0,GreedyMaxUnivariate,1,0,0,0,583,0,0,1,,,,,,,,,,138,0,0,285,0,unsat,1,133,3,42240,210
hycomp/ball_count_2d_hill_simple.01.seq_lazy_global_4.smt2,1,0,2,0,0,469,DEFAULT_COVERING,26,2,36,DEFAULT,mccallum,796,LOWER_UPPER_BETWEEN_SAMPLING,1440,0,640,259,39,GreedyMaxUnivariate,1,0,6,0,769,121,0,3,,,,,,,,,,231,0,0,370,0,sat,1,1030,2,61084,1112
hycomp/ball_count_2d_hill_simple.01.seq_lazy_global_5.smt2,1,0,2,0,0,0,DEFAULT_COVERING,0,0,0,DEFAULT,mccallum,0,LOWER_UPPER_BETWEEN_SAMPLING,0,0,0,0,0,GreedyMaxUnivariate,1,0,0,0,955,0,0,1,,,,,,,,,,230,0,0,455,0,unsat,1,295,3,80044,345
hycomp/ball_count_2d_hill_simple.01.seq_lazy_global_6.smt2,1,0,3,0,0,816,DEFAULT_COVERING,36,3,91,DEFAULT,mccallum,1092,LOWER_UPPER_BETWEEN_SAMPLING,1825,0,727,237,95,GreedyMaxUnivariate,1,0,13,0,1141,314,0,4,,,,,,,,,,422,0,0,540,0,sat,1,1302,2,105968,1462
hycomp/ball_count_2d_hill_simple.01.seq_lazy_global_7.smt2,1,0,4,0,0,0,DEFAULT_COVERING,0,0,0,DEFAULT,mccallum,0,LOWER_UPPER_BETWEEN_SAMPLING,0,0,0,0,0,GreedyMaxUnivariate,1,0,0,0,1327,0,0,1,,,,,,,,,,322,0,0,625,0,unsat,1,662,3,134320,758
hycomp/ball_count_2d_hill_simple.01.seq_lazy_global_8.smt2,1,0,4,0,0,1230,DEFAULT_COVERING,46,4,129,DEFAULT,mccallum,1616,LOWER_UPPER_BETWEEN_SAMPLING,2640,0,1016,530,134,GreedyMaxUnivariate,1,0,19,0,1513,419,0,5,,,,,,,,,,544,0,0,710,0,sat,1,2406,2,169056,2718
hycomp/ball_count_2d_hill_simple.01.seq_lazy_global_9.smt2,1,0,6,0,0,0,DEFAULT_COVERING,0,0,0,DEFAULT,mccallum,0,LOWER_UPPER_BETWEEN_SAMPLING,0,0,0,0,0,GreedyMaxUnivariate,1,0,0,0,1699,0,0,1,,,,,,,,,,414,0,0,795,0,unsat,1,1199,3,205720,1292
hycomp/ball_count_2d_hill_simple.01.seq_lazy_lemmas_global_0.smt2,1,0,1,0,0,0,DEFAULT_COVERING,0,0,0,DEFAULT,mccallum,0,LOWER_UPPER_BETWEEN_SAMPLING,0,0,0,0,0,GreedyMaxUnivariate,1,0,0,0,79,0,0,1,,,,,,,,,,6,0,0,51,0,unsat,1,10,3,17468,62
hycomp/ball_count_2d_hill_simple.01.seq_lazy_lemmas_global_1.smt2,1,0,9,0,0,0,DEFAULT_COVERING,0,0,0,DEFAULT,mccallum,0,LOWER_UPPER_BETWEEN_SAMPLING,0,0,0,0,0,GreedyMaxUnivariate,1,0,0,0,319,0,0,1,,,,,,,,,,53,0,0,157,0,unsat,1,59,3,25152,135
hycomp/ball_count_2d_hill_simple.01.seq_lazy_lemmas_global_10.smt2,1,0,0,0,7,13957,DEFAULT_COVERING,56,58,304,DEFAULT,mccallum,17029,LOWER_UPPER_BETWEEN_SAMPLING,31408,0,14264,43795,370,GreedyMaxUnivariate,1,0,0,0,2479,1770,18446744073709550514,58,0,20,0,0,0,0,0,0,0,3731,0,0,1102,0,timeout,,,11,2873284,63481
hycomp/ball_count_2d_hill_simple.01.seq_lazy_lemmas_global_11.smt2,1,0,8,0,0,0,DEFAULT_COVERING,0,0,0,DEFAULT,mccallum,0,LOWER_UPPER_BETWEEN_SAMPLING,0,0,0,0,0,GreedyMaxUnivariate,1,0,0,0,2719,0,0,1,,,,,,,,,,530,0,0,1207,0,unsat,1,2223,3,463764,2347
hycomp/ball_count_2d_hill_simple.01.seq_lazy_lemmas_global_12.smt2,1,0,0,0,12,14552,DEFAULT_COVERING,66,67,378,DEFAULT,mccallum,17294,LOWER_UPPER_BETWEEN_SAMPLING,31053,0,13622,35792,458,GreedyMaxUnivariate,1,0,0,0,2959,2494,18446744073709550304,69,0,26,0,0,0,0,0,0,0,4835,1,0,1312,0,timeout,,,11,2591048,63359
hycomp/ball_count_2d_hill_simple.01.seq_lazy_lemmas_global_13.smt2,1,0,8,0,0,0,DEFAULT_COVERING,0,0,0,DEFAULT,mccallum,0,LOWER_UPPER_BETWEEN_SAMPLING,0,0,0,0,0,GreedyMaxUnivariate,1,0,1,0,3199,0,0,1,,,,,,,,,,626,0,0,1417,0,unsat,1,2941,3,631144,3079
hycomp/ball_count_2d_hill_simple.01.seq_lazy_lemmas_global_14.smt2,1,0,0,0,17,26769,DEFAULT_COVERING,76,87,546,DEFAULT,mccallum,31903,LOWER_UPPER_BETWEEN_SAMPLING,57858,0,25796,26427,651,GreedyMaxUnivariate,1,0,0,0,3439,3344,18446744073709550094,80,0,36,0,0,0,0,0,0,0,7081,1,0,1522,0,timeout,,,11,2553364,63370
hycomp/ball_count_2d_hill_simple.01.seq_lazy_lemmas_global_15.smt2,1,0,11,0,0,0,DEFAULT_COVERING,0,0,0,DEFAULT,mccallum,0,LOWER_UPPER_BETWEEN_SAMPLING,0,0,0,0,0,GreedyMaxUnivariate,1,0,1,0,3679,0,0,1,,,,,,,,,,722,0,0,1627,0,unsat,1,4639,3,825344,4816
